2459948.254097	1.119595	0.016465
2459948.259653	1.169148	0.037713
2459948.265208	1.129655	0.002898
2459948.270764	1.121409	0.000496
2459948.276319	1.092767	0.024401
2459948.281875	1.078436	0.033715
2459948.287431	1.095929	0.011107
2459948.670764	0.790798	0.001786
2459948.676319	0.782423	0.007620
2459948.681875	0.805779	0.014627
2459948.687431	0.787108	0.005559
2459948.692986	0.765976	0.028388
2459948.698542	0.807317	0.011143
2459948.704097	0.774481	0.023794
2459948.709653	0.790109	0.010385
2459948.715208	0.803787	0.000827
2459948.720764	0.825692	0.020115
2459948.726319	0.802867	0.005363
2459948.731875	0.796526	0.014645
2459948.737431	0.814152	0.000056
2459948.742986	0.844857	0.027603
2459948.748542	0.818944	0.001633
2459948.754097	0.829829	0.005939
2459948.759653	0.843301	0.015926
2459948.765208	0.797916	0.032836
2459948.770764	0.841066	0.006859
2459948.776319	0.831425	0.006421
2459948.781875	0.856172	0.014808
2459948.787431	0.847571	0.002670
2459948.792986	0.856621	0.008244
2459948.798542	0.846514	0.005480
2459948.804097	0.875186	0.019533
2459948.809653	0.847661	0.011512
2459948.815208	0.866205	0.003473
2459948.820764	0.857278	0.008880
2459948.826319	0.862538	0.007122
2459948.831875	0.871984	0.001125
2459948.837431	0.868178	0.008221
2459948.842986	0.885769	0.006231
2459948.848542	0.875140	0.007500
2459948.854097	0.884923	0.000733
2459948.859653	0.888519	0.000119
2459948.865208	0.899918	0.008788
2459948.870764	0.906220	0.012328
2459948.876319	0.873710	0.022793
2459948.881875	0.910546	0.011627
2459948.887431	0.901452	0.000312
2459948.892986	0.893608	0.009849
2459948.898542	0.897171	0.008136
2459948.904097	0.905312	0.002058
2459948.909653	0.924072	0.014792
2459948.915208	0.940083	0.029310
2459948.920764	0.928967	0.017123
2459948.926319	0.907747	0.005124
2459948.931875	0.916101	0.001764
2459948.937431	0.915586	0.000044
2459948.942986	0.924241	0.007895
2459948.948542	0.952250	0.035382
2459948.954097	0.899896	0.017512
2459948.959653	0.906169	0.011509
2459948.965208	0.925117	0.007517
2459948.970764	0.900949	0.016645
2459948.976319	0.911923	0.005598
2459948.981875	0.937017	0.019773
2459948.987431	0.932488	0.015720
2459948.992986	0.916265	0.000017
2459948.998542	0.927337	0.011799
2459949.004097	0.927293	0.012844
2459949.009653	0.920744	0.007469
2459949.015208	0.937901	0.025942
2459949.020764	0.887910	0.022494
2459949.026319	0.902875	0.005944
2459949.031875	0.898590	0.008500
2459949.037431	0.916688	0.011415
2459949.042986	0.915552	0.012397
2459949.048542	0.902589	0.001458
2459949.054097	0.874672	0.024228
2459949.059653	0.911670	0.015458
2459949.065208	0.875639	0.018004
2459949.070764	0.885209	0.005684
2459949.076319	0.905768	0.017839
2459949.081875	0.877573	0.007350
2459949.087431	0.884217	0.002354
2459949.092986	0.903036	0.024416
2459949.098542	0.859493	0.015781
2459949.104097	0.888124	0.016231
2459949.109653	0.835888	0.032309
2459949.115208	0.857064	0.007367
2459949.120764	0.871031	0.010515
2459949.126319	0.859375	0.002842
2459949.131875	0.839224	0.013240
2459949.137431	0.861201	0.012937
2459949.142986	0.837600	0.006424
2459949.148542	0.780090	0.059500
2459949.154097	0.862521	0.027354
2459949.159653	0.826838	0.003709
2459949.165208	0.802300	0.023593
2459949.170764	0.831128	0.010034
2459949.176319	0.831235	0.014833
2459949.181875	0.804773	0.006677
2459949.187431	0.801825	0.004656
2459949.192986	0.816565	0.015173
2459949.198542	0.794788	0.001623
2459949.204097	0.813336	0.022052
2459949.209653	0.777735	0.008286
2459949.215208	0.752785	0.028149
2459949.220764	0.789079	0.013465
